"","location","iso_code","people_vaccinated","date","daily_vaccinations_per_million"
"555","Andorra","AND",NA,2021-02-18,1126
"556","Andorra","AND",2141,2021-02-19,958
"557","Andorra","AND",NA,2021-02-20,919
"558","Andorra","AND",NA,2021-02-21,867
"559","Andorra","AND",NA,2021-02-22,828
"560","Andorra","AND",NA,2021-02-23,777
"561","Andorra","AND",2390,2021-02-24,738
"562","Andorra","AND",NA,2021-02-25,725
"563","Andorra","AND",NA,2021-02-26,712
"564","Andorra","AND",NA,2021-02-27,815
"565","Andorra","AND",NA,2021-02-28,932
"566","Andorra","AND",NA,2021-03-01,1035
"567","Andorra","AND",NA,2021-03-02,1152
"568","Andorra","AND",NA,2021-03-03,1255
"569","Andorra","AND",NA,2021-03-04,1333
"570","Andorra","AND",NA,2021-03-05,1398
"571","Andorra","AND",NA,2021-03-06,1398
"572","Andorra","AND",NA,2021-03-07,1398
"573","Andorra","AND",2439,2021-03-08,1398
"574","Andorra","AND",NA,2021-03-09,2407
"575","Andorra","AND",3650,2021-03-10,3417
"576","Andorra","AND",NA,2021-03-11,4491
"577","Andorra","AND",NA,2021-03-12,5565
"578","Andorra","AND",NA,2021-03-13,6639
"579","Andorra","AND",NA,2021-03-14,7714
"580","Andorra","AND",7098,2021-03-15,8788
"581","Andorra","AND",NA,2021-03-16,8011
"582","Andorra","AND",NA,2021-03-17,7235
"583","Andorra","AND",NA,2021-03-18,6381
"584","Andorra","AND",NA,2021-03-19,5539
"585","Andorra","AND",NA,2021-03-20,4620
"586","Andorra","AND",NA,2021-03-21,3714
"587","Andorra","AND",NA,2021-03-22,2809
"588","Andorra","AND",NA,2021-03-23,2744
"589","Andorra","AND",NA,2021-03-24,2679
"590","Andorra","AND",NA,2021-03-25,2614
"591","Andorra","AND",NA,2021-03-26,2550
"592","Andorra","AND",NA,2021-03-27,2550
"593","Andorra","AND",NA,2021-03-28,2550
"594","Andorra","AND",NA,2021-03-29,2550
"595","Andorra","AND",NA,2021-03-30,2550
"596","Andorra","AND",NA,2021-03-31,2550
"597","Andorra","AND",NA,2021-04-01,2550
"598","Andorra","AND",NA,2021-04-02,2550
"599","Andorra","AND",NA,2021-04-03,2550
"600","Andorra","AND",NA,2021-04-04,2550
"601","Andorra","AND",9781,2021-04-05,7416
"602","Andorra","AND",NA,2021-04-06,7610
"603","Andorra","AND",NA,2021-04-07,7804
"604","Andorra","AND",NA,2021-04-08,8011
"605","Andorra","AND",NA,2021-04-09,8206
"606","Andorra","AND",NA,2021-04-10,8400
"607","Andorra","AND",NA,2021-04-11,8594
"608","Andorra","AND",NA,2021-04-12,7015
"609","Andorra","AND",NA,2021-04-13,8400
"610","Andorra","AND",NA,2021-04-14,9772
"611","Andorra","AND",NA,2021-04-15,11156
"612","Andorra","AND",NA,2021-04-16,12541
"613","Andorra","AND",NA,2021-04-17,13913
"614","Andorra","AND",NA,2021-04-18,15298
"615","Andorra","AND",21733,2021-04-19,13590
"616","Andorra","AND",NA,2021-04-20,12205
"617","Andorra","AND",NA,2021-04-21,10807
"618","Andorra","AND",NA,2021-04-22,9422
"619","Andorra","AND",NA,2021-04-23,8037
"620","Andorra","AND",NA,2021-04-24,6639
"621","Andorra","AND",NA,2021-04-25,5255
"622","Andorra","AND",23822,2021-04-26,3857
"623","Andorra","AND",NA,2021-04-27,3417
"624","Andorra","AND",NA,2021-04-28,2964
"625","Andorra","AND",NA,2021-04-29,2511
"626","Andorra","AND",NA,2021-04-30,2058
"627","Andorra","AND",NA,2021-05-01,1605
"628","Andorra","AND",NA,2021-05-02,1152
"629","Andorra","AND",24182,2021-05-03,699
"630","Andorra","AND",NA,2021-05-04,1320
"631","Andorra","AND",NA,2021-05-05,1954
"632","Andorra","AND",NA,2021-05-06,2576
"633","Andorra","AND",NA,2021-05-07,3210
"634","Andorra","AND",NA,2021-05-08,3831
"635","Andorra","AND",NA,2021-05-09,4465
"636","Andorra","AND",26931,2021-05-10,5086
"637","Andorra","AND",NA,2021-05-11,4543
"638","Andorra","AND",NA,2021-05-12,3999
"639","Andorra","AND",NA,2021-05-13,3456
"640","Andorra","AND",NA,2021-05-14,2899
"641","Andorra","AND",NA,2021-05-15,2356
"642","Andorra","AND",NA,2021-05-16,1812
"643","Andorra","AND",27613,2021-05-17,1268
"644","Andorra","AND",NA,2021-05-18,1553
"645","Andorra","AND",NA,2021-05-19,1851
"646","Andorra","AND",NA,2021-05-20,2148
"647","Andorra","AND",NA,2021-05-21,2446
"648","Andorra","AND",NA,2021-05-22,2744
"649","Andorra","AND",NA,2021-05-23,3029
"650","Andorra","AND",NA,2021-05-24,3326
"651","Andorra","AND",NA,2021-05-25,3326
"652","Andorra","AND",NA,2021-05-26,3326
"653","Andorra","AND",NA,2021-05-27,3326
"654","Andorra","AND",NA,2021-05-28,3326
"655","Andorra","AND",NA,2021-05-29,3326
"656","Andorra","AND",NA,2021-05-30,3326
"657","Andorra","AND",27613,2021-05-31,3326
"658","Angola","AGO",0,2021-03-01,NA
"659","Angola","AGO",NA,2021-03-02,27
"660","Angola","AGO",NA,2021-03-03,27
"661","Angola","AGO",NA,2021-03-04,27
"662","Angola","AGO",NA,2021-03-05,27
"663","Angola","AGO",NA,2021-03-06,27
"664","Angola","AGO",NA,2021-03-07,27
"665","Angola","AGO",6169,2021-03-08,27
"666","Angola","AGO",NA,2021-03-09,42
"667","Angola","AGO",NA,2021-03-10,56
"668","Angola","AGO",NA,2021-03-11,71
"669","Angola","AGO",NA,2021-03-12,86
"670","Angola","AGO",NA,2021-03-13,101
"671","Angola","AGO",NA,2021-03-14,116
"672","Angola","AGO",NA,2021-03-15,130
"673","Angola","AGO",NA,2021-03-16,130
"674","Angola","AGO",NA,2021-03-17,130
"675","Angola","AGO",49000,2021-03-18,130
"676","Angola","AGO",NA,2021-03-19,139
"677","Angola","AGO",NA,2021-03-20,148
"678","Angola","AGO",NA,2021-03-21,157
"679","Angola","AGO",NA,2021-03-22,166
"680","Angola","AGO",NA,2021-03-23,175
"681","Angola","AGO",87022,2021-03-24,184
"682","Angola","AGO",NA,2021-03-25,203
"683","Angola","AGO",NA,2021-03-26,214
"684","Angola","AGO",NA,2021-03-27,224
"685","Angola","AGO",NA,2021-03-28,235
"686","Angola","AGO",130750,2021-03-29,245
"687","Angola","AGO",NA,2021-03-30,245
"688","Angola","AGO",NA,2021-03-31,245
"689","Angola","AGO",NA,2021-04-01,235
"690","Angola","AGO",NA,2021-04-02,225
"691","Angola","AGO",NA,2021-04-03,214
"692","Angola","AGO",NA,2021-04-04,204
"693","Angola","AGO",NA,2021-04-05,193
"694","Angola","AGO",181578,2021-04-06,193
"695","Angola","AGO",NA,2021-04-07,221
"696","Angola","AGO",NA,2021-04-08,249
"697","Angola","AGO",NA,2021-04-09,277
"698","Angola","AGO",NA,2021-04-10,305
"699","Angola","AGO",245442,2021-04-11,333
"700","Angola","AGO",NA,2021-04-12,387
"701","Angola","AGO",NA,2021-04-13,441
"702","Angola","AGO",NA,2021-04-14,467
"703","Angola","AGO",NA,2021-04-15,493
"704","Angola","AGO",NA,2021-04-16,519
"705","Angola","AGO",NA,2021-04-17,545
"706","Angola","AGO",NA,2021-04-18,571
"707","Angola","AGO",395447,2021-04-19,571
"708","Angola","AGO",NA,2021-04-20,555
"709","Angola","AGO",NA,2021-04-21,540
"710","Angola","AGO",NA,2021-04-22,525
"711","Angola","AGO",456349,2021-04-23,509
"712","Angola","AGO",NA,2021-04-24,467
"713","Angola","AGO",NA,2021-04-25,424
"714","Angola","AGO",NA,2021-04-26,382
"715","Angola","AGO",NA,2021-04-27,354
"716","Angola","AGO",NA,2021-04-28,327
"717","Angola","AGO",NA,2021-04-29,300
"718","Angola","AGO",NA,2021-04-30,273
"719","Angola","AGO",NA,2021-05-01,273
"720","Angola","AGO",NA,2021-05-02,273
"721","Angola","AGO",NA,2021-05-03,273
"722","Angola","AGO",NA,2021-05-04,273
"723","Angola","AGO",NA,2021-05-05,273
"724","Angola","AGO",NA,2021-05-06,273
"725","Angola","AGO",NA,2021-05-07,273
"726","Angola","AGO",NA,2021-05-08,273
"727","Angola","AGO",NA,2021-05-09,273
"728","Angola","AGO",NA,2021-05-10,273
"729","Angola","AGO",NA,2021-05-11,273
"730","Angola","AGO",586377,2021-05-12,273
"731","Angola","AGO",NA,2021-05-13,273
"732","Angola","AGO",NA,2021-05-14,274
"733","Angola","AGO",NA,2021-05-15,275
"734","Angola","AGO",NA,2021-05-16,276
"735","Angola","AGO",NA,2021-05-17,277
"736","Angola","AGO",606287,2021-05-18,278
"737","Angola","AGO",NA,2021-05-19,349
"738","Angola","AGO",NA,2021-05-20,419
"739","Angola","AGO",630984,2021-05-21,490
"740","Angola","AGO",NA,2021-05-22,539
"741","Angola","AGO",NA,2021-05-23,588
"742","Angola","AGO",NA,2021-05-24,637
"743","Angola","AGO",NA,2021-05-25,687
"744","Angola","AGO",663049,2021-05-26,666
"745","Angola","AGO",NA,2021-05-27,598
"746","Angola","AGO",NA,2021-05-28,531
"747","Angola","AGO",NA,2021-05-29,485
"748","Angola","AGO",NA,2021-05-30,438
"749","Angola","AGO",679034,2021-05-31,392
"750","Anguilla","AIA",0,2021-02-04,NA
"751","Anguilla","AIA",NA,2021-02-05,9932
"752","Anguilla","AIA",NA,2021-02-06,9932
"753","Anguilla","AIA",NA,2021-02-07,9932
"754","Anguilla","AIA",NA,2021-02-08,9932
"755","Anguilla","AIA",NA,2021-02-09,9932
"756","Anguilla","AIA",NA,2021-02-10,9932
"757","Anguilla","AIA",NA,2021-02-11,9932
"758","Anguilla","AIA",NA,2021-02-12,9932
"759","Anguilla","AIA",1341,2021-02-13,9932
"760","Anguilla","AIA",2762,2021-02-14,22064
"761","Anguilla","AIA",NA,2021-02-15,21530
"762","Anguilla","AIA",NA,2021-02-16,21064
"763","Anguilla","AIA",NA,2021-02-17,20597
"764","Anguilla","AIA",NA,2021-02-18,20064
"765","Anguilla","AIA",NA,2021-02-19,19597
"766","Anguilla","AIA",NA,2021-02-20,19064
"767","Anguilla","AIA",NA,2021-02-21,6466
"768","Anguilla","AIA",NA,2021-02-22,6466
"769","Anguilla","AIA",NA,2021-02-23,6466
"770","Anguilla","AIA",NA,2021-02-24,6466
"771","Anguilla","AIA",NA,2021-02-25,6466
"772","Anguilla","AIA",3929,2021-02-26,6466
"773","Anguilla","AIA",NA,2021-02-27,6199
"774","Anguilla","AIA",NA,2021-02-28,5933
"775","Anguilla","AIA",NA,2021-03-01,5733
"776","Anguilla","AIA",NA,2021-03-02,5466
"777","Anguilla","AIA",NA,2021-03-03,5199
"778","Anguilla","AIA",NA,2021-03-04,4933
"779","Anguilla","AIA",NA,2021-03-05,4666
"780","Anguilla","AIA",NA,2021-03-06,4666
"781","Anguilla","AIA",NA,2021-03-07,4666
"782","Anguilla","AIA",NA,2021-03-08,4666
"783","Anguilla","AIA",4700,2021-03-09,4666
"784","Anguilla","AIA",NA,2021-03-10,4733
"785","Anguilla","AIA",NA,2021-03-11,4733
"786","Anguilla","AIA",NA,2021-03-12,4799
"787","Anguilla","AIA",5000,2021-03-13,4866
"788","Anguilla","AIA",NA,2021-03-14,4733
"789","Anguilla","AIA",NA,2021-03-15,4599
"790","Anguilla","AIA",NA,2021-03-16,4533
"791","Anguilla","AIA",NA,2021-03-17,4333
"792","Anguilla","AIA",NA,2021-03-18,4199
"793","Anguilla","AIA",5348,2021-03-19,3999
"794","Anguilla","AIA",NA,2021-03-20,3533
"795","Anguilla","AIA",NA,2021-03-21,3133
"796","Anguilla","AIA",NA,2021-03-22,2800
"797","Anguilla","AIA",NA,2021-03-23,2400
"798","Anguilla","AIA",NA,2021-03-24,2066
"799","Anguilla","AIA",NA,2021-03-25,1733
"800","Anguilla","AIA",NA,2021-03-26,1333
"801","Anguilla","AIA",NA,2021-03-27,1333
"802","Anguilla","AIA",NA,2021-03-28,1333
"803","Anguilla","AIA",NA,2021-03-29,1333
"804","Anguilla","AIA",NA,2021-03-30,1333
"805","Anguilla","AIA",NA,2021-03-31,1333
"806","Anguilla","AIA",NA,2021-04-01,1333
"807","Anguilla","AIA",NA,2021-04-02,1333
"808","Anguilla","AIA",NA,2021-04-03,1333
"809","Anguilla","AIA",NA,2021-04-04,1333
"810","Anguilla","AIA",NA,2021-04-05,1333
"811","Anguilla","AIA",NA,2021-04-06,1333
"812","Anguilla","AIA",NA,2021-04-07,1333
"813","Anguilla","AIA",NA,2021-04-08,1333
"814","Anguilla","AIA",NA,2021-04-09,1333
"815","Anguilla","AIA",NA,2021-04-10,1333
"816","Anguilla","AIA",NA,2021-04-11,1333
"817","Anguilla","AIA",5835,2021-04-12,1333
"818","Anguilla","AIA",NA,2021-04-13,2200
"819","Anguilla","AIA",NA,2021-04-14,3000
"820","Anguilla","AIA",NA,2021-04-15,3799
"821","Anguilla","AIA",NA,2021-04-16,4599
"822","Anguilla","AIA",NA,2021-04-17,5466
"823","Anguilla","AIA",NA,2021-04-18,6266
"824","Anguilla","AIA",NA,2021-04-19,7066
"825","Anguilla","AIA",NA,2021-04-20,7066
"826","Anguilla","AIA",NA,2021-04-21,7066
"827","Anguilla","AIA",6115,2021-04-22,7066
"828","Anguilla","AIA",NA,2021-04-23,8466
"829","Anguilla","AIA",NA,2021-04-24,9865
"830","Anguilla","AIA",NA,2021-04-25,11265
"831","Anguilla","AIA",NA,2021-04-26,12665
"832","Anguilla","AIA",NA,2021-04-27,14065
"833","Anguilla","AIA",NA,2021-04-28,15465
"834","Anguilla","AIA",NA,2021-04-29,16864
"835","Anguilla","AIA",NA,2021-04-30,16864
"836","Anguilla","AIA",NA,2021-05-01,16864
"837","Anguilla","AIA",NA,2021-05-02,16864
"838","Anguilla","AIA",NA,2021-05-03,16864
"839","Anguilla","AIA",NA,2021-05-04,16864
"840","Anguilla","AIA",NA,2021-05-05,16864
"841","Anguilla","AIA",NA,2021-05-06,16864
"842","Anguilla","AIA",NA,2021-05-07,16864
"843","Anguilla","AIA",NA,2021-05-08,16864
"844","Anguilla","AIA",NA,2021-05-09,16864
"845","Anguilla","AIA",NA,2021-05-10,16864
"846","Anguilla","AIA",NA,2021-05-11,16864
"847","Anguilla","AIA",NA,2021-05-12,16864
"848","Anguilla","AIA",NA,2021-05-13,16864
"849","Anguilla","AIA",NA,2021-05-14,16864
"850","Anguilla","AIA",NA,2021-05-15,16864
"851","Anguilla","AIA",NA,2021-05-16,16864
"852","Anguilla","AIA",8811,2021-05-17,16864
"853","Anguilla","AIA",NA,2021-05-18,15531
"854","Anguilla","AIA",NA,2021-05-19,14131
"855","Anguilla","AIA",NA,2021-05-20,12798
"856","Anguilla","AIA",NA,2021-05-21,11398
"857","Anguilla","AIA",NA,2021-05-22,10065
"858","Anguilla","AIA",NA,2021-05-23,8666
"859","Anguilla","AIA",NA,2021-05-24,7332
"860","Anguilla","AIA",NA,2021-05-25,7332
"861","Anguilla","AIA",NA,2021-05-26,7332
"862","Anguilla","AIA",NA,2021-05-27,7332
"863","Anguilla","AIA",9004,2021-05-28,7332
"864","Antigua and Barbuda","ATG",0,2021-02-16,NA
"865","Antigua and Barbuda","ATG",NA,2021-02-17,9139
"866","Antigua and Barbuda","ATG",NA,2021-02-18,9139
"867","Antigua and Barbuda","ATG",NA,2021-02-19,9139
"868","Antigua and Barbuda","ATG",NA,2021-02-20,9139
"869","Antigua and Barbuda","ATG",NA,2021-02-21,9139
"870","Antigua and Barbuda","ATG",NA,2021-02-22,9139
"871","Antigua and Barbuda","ATG",NA,2021-02-23,9139
"872","Antigua and Barbuda","ATG",NA,2021-02-24,9139
"873","Antigua and Barbuda","ATG",NA,2021-02-25,9139
"874","Antigua and Barbuda","ATG",NA,2021-02-26,9139
"875","Antigua and Barbuda","ATG",NA,2021-02-27,9139
"876","Antigua and Barbuda","ATG",NA,2021-02-28,9139
"877","Antigua and Barbuda","ATG",NA,2021-03-01,9139
"878","Antigua and Barbuda","ATG",NA,2021-03-02,9139
"879","Antigua and Barbuda","ATG",NA,2021-03-03,9139
"880","Antigua and Barbuda","ATG",NA,2021-03-04,9139
"881","Antigua and Barbuda","ATG",NA,2021-03-05,9139
"882","Antigua and Barbuda","ATG",NA,2021-03-06,9139
"883","Antigua and Barbuda","ATG",NA,2021-03-07,9139
"884","Antigua and Barbuda","ATG",NA,2021-03-08,9139
"885","Antigua and Barbuda","ATG",NA,2021-03-09,9139
"886","Antigua and Barbuda","ATG",NA,2021-03-10,9139
"887","Antigua and Barbuda","ATG",NA,2021-03-11,9139
"888","Antigua and Barbuda","ATG",NA,2021-03-12,9139
"889","Antigua and Barbuda","ATG",NA,2021-03-13,9139
"890","Antigua and Barbuda","ATG",NA,2021-03-14,9139
"891","Antigua and Barbuda","ATG",24164,2021-03-15,9139
"892","Antigua and Barbuda","ATG",NA,2021-03-16,8384
"893","Antigua and Barbuda","ATG",NA,2021-03-17,7628
"894","Antigua and Barbuda","ATG",NA,2021-03-18,6883
"895","Antigua and Barbuda","ATG",25677,2021-03-19,6127
"896","Antigua and Barbuda","ATG",NA,2021-03-20,5004
"897","Antigua and Barbuda","ATG",NA,2021-03-21,3880
"898","Antigua and Barbuda","ATG",NA,2021-03-22,2757
"899","Antigua and Barbuda","ATG",NA,2021-03-23,2379
"900","Antigua and Barbuda","ATG",NA,2021-03-24,2012
"901","Antigua and Barbuda","ATG",26424,2021-03-25,1644
"902","Antigua and Barbuda","ATG",NA,2021-03-26,1195
"903","Antigua and Barbuda","ATG",NA,2021-03-27,1113
"904","Antigua and Barbuda","ATG",NA,2021-03-28,1031
"905","Antigua and Barbuda","ATG",NA,2021-03-29,950
"906","Antigua and Barbuda","ATG",NA,2021-03-30,868
"907","Antigua and Barbuda","ATG",26836,2021-03-31,786
"908","Antigua and Barbuda","ATG",NA,2021-04-01,694
"909","Antigua and Barbuda","ATG",NA,2021-04-02,694
"910","Antigua and Barbuda","ATG",27032,2021-04-03,684
"911","Antigua and Barbuda","ATG",NA,2021-04-04,664
"912","Antigua and Barbuda","ATG",NA,2021-04-05,633
"913","Antigua and Barbuda","ATG",NA,2021-04-06,613
"914","Antigua and Barbuda","ATG",NA,2021-04-07,582
"915","Antigua and Barbuda","ATG",NA,2021-04-08,562
"916","Antigua and Barbuda","ATG",NA,2021-04-09,541
"917","Antigua and Barbuda","ATG",NA,2021-04-10,521
"918","Antigua and Barbuda","ATG",NA,2021-04-11,521
"919","Antigua and Barbuda","ATG",NA,2021-04-12,521
"920","Antigua and Barbuda","ATG",NA,2021-04-13,521
"921","Antigua and Barbuda","ATG",27592,2021-04-14,521
"922","Antigua and Barbuda","ATG",NA,2021-04-15,1042
"923","Antigua and Barbuda","ATG",28414,2021-04-16,1573
"924","Antigua and Barbuda","ATG",28639,2021-04-17,1828
"925","Antigua and Barbuda","ATG",NA,2021-04-18,2073
"926","Antigua and Barbuda","ATG",NA,2021-04-19,2328
"927","Antigua and Barbuda","ATG",NA,2021-04-20,2573
"928","Antigua and Barbuda","ATG",NA,2021-04-21,2829
"929","Antigua and Barbuda","ATG",29754,2021-04-22,2553
"930","Antigua and Barbuda","ATG",NA,2021-04-23,2083
"931","Antigua and Barbuda","ATG",NA,2021-04-24,1889
"932","Antigua and Barbuda","ATG",NA,2021-04-25,1685
"933","Antigua and Barbuda","ATG",NA,2021-04-26,1491
"934","Antigua and Barbuda","ATG",NA,2021-04-27,1297
"935","Antigua and Barbuda","ATG",NA,2021-04-28,1103
"936","Antigua and Barbuda","ATG",NA,2021-04-29,909
"937","Antigua and Barbuda","ATG",NA,2021-04-30,909
"938","Antigua and Barbuda","ATG",NA,2021-05-01,909
"939","Antigua and Barbuda","ATG",NA,2021-05-02,909
"940","Antigua and Barbuda","ATG",NA,2021-05-03,909
"941","Antigua and Barbuda","ATG",NA,2021-05-04,909
"942","Antigua and Barbuda","ATG",NA,2021-05-05,909
"943","Antigua and Barbuda","ATG",NA,2021-05-06,909
"944","Antigua and Barbuda","ATG",31085,2021-05-07,909
"945","Antigua and Barbuda","ATG",NA,2021-05-08,837
"946","Antigua and Barbuda","ATG",NA,2021-05-09,776
"947","Antigua and Barbuda","ATG",NA,2021-05-10,715
"948","Antigua and Barbuda","ATG",31262,2021-05-11,643
"949","Antigua and Barbuda","ATG",NA,2021-05-12,1287
"950","Antigua and Barbuda","ATG",NA,2021-05-13,1930
"951","Antigua and Barbuda","ATG",NA,2021-05-14,2573
"952","Antigua and Barbuda","ATG",NA,2021-05-15,3288
"953","Antigua and Barbuda","ATG",NA,2021-05-16,3993
"954","Antigua and Barbuda","ATG",31860,2021-05-17,4697
"955","Antigua and Barbuda","ATG",NA,2021-05-18,6495
"956","Antigua and Barbuda","ATG",NA,2021-05-19,7567
"957","Antigua and Barbuda","ATG",NA,2021-05-20,8649
"958","Antigua and Barbuda","ATG",32469,2021-05-21,9721
"959","Antigua and Barbuda","ATG",NA,2021-05-22,9864
"960","Antigua and Barbuda","ATG",NA,2021-05-23,9997
"961","Antigua and Barbuda","ATG",NA,2021-05-24,10130
"962","Antigua and Barbuda","ATG",32759,2021-05-25,9190
"963","Antigua and Barbuda","ATG",32876,2021-05-26,10579
"964","Antigua and Barbuda","ATG",33024,2021-05-27,11212
"965","Antigua and Barbuda","ATG",NA,2021-05-28,11120
"966","Antigua and Barbuda","ATG",33214,2021-05-29,11968
"967","Antigua and Barbuda","ATG",NA,2021-05-30,12509
"968","Antigua and Barbuda","ATG",33463,2021-05-31,13050
"969","Antigua and Barbuda","ATG",NA,2021-06-01,12856
"970","Antigua and Barbuda","ATG",NA,2021-06-02,10334
"971","Antigua and Barbuda","ATG",33632,2021-06-03,8568
"972","Antigua and Barbuda","ATG",NA,2021-06-04,8639
"973","Antigua and Barbuda","ATG",NA,2021-06-05,8721
"974","Antigua and Barbuda","ATG",34084,2021-06-06,9099
"975","Argentina","ARG",NA,2020-12-29,NA
"976","Argentina","ARG",NA,2020-12-30,346
"977","Argentina","ARG",NA,2020-12-31,346
"978","Argentina","ARG",NA,2021-01-01,245
"979","Argentina","ARG",NA,2021-01-02,194
"980","Argentina","ARG",NA,2021-01-03,164
"981","Argentina","ARG",NA,2021-01-04,143
"982","Argentina","ARG",NA,2021-01-05,177
"983","Argentina","ARG",NA,2021-01-06,181
"984","Argentina","ARG",NA,2021-01-07,185
"985","Argentina","ARG",NA,2021-01-08,233
"986","Argentina","ARG",NA,2021-01-09,264
"987","Argentina","ARG",NA,2021-01-10,296
"988","Argentina","ARG",NA,2021-01-11,327
"989","Argentina","ARG",NA,2021-01-12,311
"990","Argentina","ARG",NA,2021-01-13,295
"991","Argentina","ARG",NA,2021-01-14,295
"992","Argentina","ARG",NA,2021-01-15,295
"993","Argentina","ARG",NA,2021-01-16,287
"994","Argentina","ARG",NA,2021-01-17,279
"995","Argentina","ARG",NA,2021-01-18,272
"996","Argentina","ARG",NA,2021-01-19,264
"997","Argentina","ARG",243539,2021-01-20,256
"998","Argentina","ARG",249372,2021-01-21,259
"999","Argentina","ARG",254456,2021-01-22,249
"1000","Argentina","ARG",258876,2021-01-23,246
"1001","Argentina","ARG",260036,2021-01-24,229
"1002","Argentina","ARG",260122,2021-01-25,200
"1003","Argentina","ARG",266969,2021-01-26,213
"1004","Argentina","ARG",272323,2021-01-27,222
"1005","Argentina","ARG",276548,2021-01-28,197
"1006","Argentina","ARG",278451,2021-01-29,204
"1007","Argentina","ARG",281023,2021-01-30,248
"1008","Argentina","ARG",NA,2021-01-31,250
"1009","Argentina","ARG",281577,2021-02-01,264
"1010","Argentina","ARG",NA,2021-02-02,254
"1011","Argentina","ARG",284196,2021-02-03,248
"1012","Argentina","ARG",297717,2021-02-04,367
"1013","Argentina","ARG",NA,2021-02-05,359
"1014","Argentina","ARG",307501,2021-02-06,332
"1015","Argentina","ARG",319316,2021-02-07,411
"1016","Argentina","ARG",322318,2021-02-08,429
"1017","Argentina","ARG",322975,2021-02-09,401
"1018","Argentina","ARG",337772,2021-02-10,439
"1019","Argentina","ARG",362649,2021-02-11,407
"1020","Argentina","ARG",368023,2021-02-12,423
"1021","Argentina","ARG",371629,2021-02-13,426
"1022","Argentina","ARG",372122,2021-02-14,343
"1023","Argentina","ARG",372181,2021-02-15,310
"1024","Argentina","ARG",373253,2021-02-16,310
"1025","Argentina","ARG",374002,2021-02-17,243
"1026","Argentina","ARG",392399,2021-02-18,198
"1027","Argentina","ARG",414958,2021-02-19,243
"1028","Argentina","ARG",445614,2021-02-20,319
"1029","Argentina","ARG",456929,2021-02-21,350
"1030","Argentina","ARG",458822,2021-02-22,355
